date,start_hour,phase_index,road,green_seconds,amber_seconds
2017-07-01,6,820,North,47,3
2017-07-01,6,821,South,24,3
2017-07-01,6,822,East,20,3
2017-07-01,6,823,West,17,3
2017-07-01,6,824,North,47,3
2017-07-01,6,825,South,24,3
2017-07-01,6,826,East,20,3
2017-07-01,6,827,West,17,3
2017-07-01,6,828,North,47,3
2017-07-01,6,829,South,24,3
2017-07-01,6,830,East,20,3
2017-07-01,6,831,West,17,3
2017-07-01,6,832,North,47,3
2017-07-01,6,833,South,24,3
2017-07-01,6,834,East,20,3
2017-07-01,6,835,West,17,3
2017-07-01,6,836,North,47,3
2017-07-01,6,837,South,24,3
2017-07-01,6,838,East,20,3
2017-07-01,6,839,West,17,3
2017-07-01,7,840,North,47,3
2017-07-01,7,841,South,22,3
2017-07-01,7,842,East,21,3
2017-07-01,7,843,West,18,3
2017-07-01,7,844,North,47,3
2017-07-01,7,845,South,22,3
2017-07-01,7,846,East,21,3
2017-07-01,7,847,West,18,3
2017-07-01,7,848,North,47,3
2017-07-01,7,849,South,22,3
2017-07-01,7,850,East,21,3
2017-07-01,7,851,West,18,3
2017-07-01,7,852,North,47,3
2017-07-01,7,853,South,22,3
2017-07-01,7,854,East,21,3
2017-07-01,7,855,West,18,3
2017-07-01,7,856,North,47,3
2017-07-01,7,857,South,22,3
2017-07-01,7,858,East,21,3
2017-07-01,7,859,West,18,3
2017-07-01,7,860,North,47,3
2017-07-01,7,861,South,22,3
2017-07-01,7,862,East,21,3
2017-07-01,7,863,West,18,3
2017-07-01,7,864,North,47,3
2017-07-01,7,865,South,22,3
2017-07-01,7,866,East,21,3
2017-07-01,7,867,West,18,3
2017-07-01,7,868,North,47,3
2017-07-01,7,869,South,22,3
2017-07-01,7,870,East,21,3
2017-07-01,7,871,West,18,3
2017-07-01,7,872,North,47,3
2017-07-01,7,873,South,22,3
2017-07-01,7,874,East,21,3
2017-07-01,7,875,West,18,3
2017-07-01,7,876,North,47,3
2017-07-01,7,877,South,22,3
2017-07-01,7,878,East,21,3
2017-07-01,7,879,West,18,3
2017-07-01,7,880,North,47,3
2017-07-01,7,881,South,22,3
2017-07-01,7,882,East,21,3
2017-07-01,7,883,West,18,3
2017-07-01,7,884,North,47,3
2017-07-01,7,885,South,22,3
2017-07-01,7,886,East,21,3
2017-07-01,7,887,West,18,3
2017-07-01,7,888,North,47,3
2017-07-01,7,889,South,22,3
2017-07-01,7,890,East,21,3
2017-07-01,7,891,West,18,3
2017-07-01,7,892,North,47,3
2017-07-01,7,893,South,22,3
2017-07-01,7,894,East,21,3
2017-07-01,7,895,West,18,3
2017-07-01,7,896,North,47,3
2017-07-01,7,897,South,22,3
2017-07-01,7,898,East,21,3
2017-07-01,7,899,West,18,3
2017-07-01,7,900,North,47,3
2017-07-01,7,901,South,22,3
2017-07-01,7,902,East,21,3
2017-07-01,7,903,West,18,3
2017-07-01,7,904,North,47,3
2017-07-01,7,905,South,22,3
2017-07-01,7,906,East,21,3
2017-07-01,7,907,West,18,3
2017-07-01,7,908,North,47,3
2017-07-01,7,909,South,22,3
2017-07-01,7,910,East,21,3
2017-07-01,7,911,West,18,3
2017-07-01,7,912,North,47,3
2017-07-01,7,913,South,22,3
2017-07-01,7,914,East,21,3
2017-07-01,7,915,West,18,3
2017-07-01,7,916,North,47,3
2017-07-01,7,917,South,22,3
2017-07-01,7,918,East,21,3
2017-07-01,7,919,West,18,3
2017-07-01,7,920,North,47,3
2017-07-01,7,921,South,22,3
2017-07-01,7,922,East,21,3
2017-07-01,7,923,West,18,3
2017-07-01,7,924,North,47,3
2017-07-01,7,925,South,22,3
2017-07-01,7,926,East,21,3
2017-07-01,7,927,West,18,3
2017-07-01,7,928,North,47,3
2017-07-01,7,929,South,22,3
2017-07-01,7,930,East,21,3
2017-07-01,7,931,West,18,3
2017-07-01,7,932,North,47,3
2017-07-01,7,933,South,22,3
2017-07-01,7,934,East,21,3
2017-07-01,7,935,West,18,3
2017-07-01,7,936,North,47,3
2017-07-01,7,937,South,22,3
2017-07-01,7,938,East,21,3
2017-07-01,7,939,West,18,3
2017-07-01,7,940,North,47,3
2017-07-01,7,941,South,22,3
2017-07-01,7,942,East,21,3
2017-07-01,7,943,West,18,3
2017-07-01,7,944,North,47,3
2017-07-01,7,945,South,22,3
2017-07-01,7,946,East,21,3
2017-07-01,7,947,West,18,3
2017-07-01,7,948,North,47,3
2017-07-01,7,949,South,22,3
2017-07-01,7,950,East,21,3
2017-07-01,7,951,West,18,3
2017-07-01,7,952,North,47,3
2017-07-01,7,953,South,22,3
2017-07-01,7,954,East,21,3
2017-07-01,7,955,West,18,3
2017-07-01,7,956,North,47,3
2017-07-01,7,957,South,22,3
2017-07-01,7,958,East,21,3
2017-07-01,7,959,West,18,3
2017-07-01,8,960,North,47,3
2017-07-01,8,961,South,23,3
2017-07-01,8,962,East,20,3
2017-07-01,8,963,West,18,3
2017-07-01,8,964,North,47,3
2017-07-01,8,965,South,23,3
2017-07-01,8,966,East,20,3
2017-07-01,8,967,West,18,3
2017-07-01,8,968,North,47,3
2017-07-01,8,969,South,23,3
2017-07-01,8,970,East,20,3
2017-07-01,8,971,West,18,3
2017-07-01,8,972,North,47,3
2017-07-01,8,973,South,23,3
2017-07-01,8,974,East,20,3
2017-07-01,8,975,West,18,3
2017-07-01,8,976,North,47,3
2017-07-01,8,977,South,23,3
2017-07-01,8,978,East,20,3
2017-07-01,8,979,West,18,3
2017-07-01,8,980,North,47,3
2017-07-01,8,981,South,23,3
2017-07-01,8,982,East,20,3
2017-07-01,8,983,West,18,3
2017-07-01,8,984,North,47,3
2017-07-01,8,985,South,23,3
2017-07-01,8,986,East,20,3
2017-07-01,8,987,West,18,3
2017-07-01,8,988,North,47,3
2017-07-01,8,989,South,23,3
2017-07-01,8,990,East,20,3
2017-07-01,8,991,West,18,3
2017-07-01,8,992,North,47,3
2017-07-01,8,993,South,23,3
2017-07-01,8,994,East,20,3
2017-07-01,8,995,West,18,3
2017-07-01,8,996,North,47,3
2017-07-01,8,997,South,23,3
2017-07-01,8,998,East,20,3
2017-07-01,8,999,West,18,3
2017-07-01,8,1000,North,47,3
2017-07-01,8,1001,South,23,3
2017-07-01,8,1002,East,20,3
2017-07-01,8,1003,West,18,3
2017-07-01,8,1004,North,47,3
2017-07-01,8,1005,South,23,3
2017-07-01,8,1006,East,20,3
2017-07-01,8,1007,West,18,3
2017-07-01,8,1008,North,47,3
2017-07-01,8,1009,South,23,3
2017-07-01,8,1010,East,20,3
2017-07-01,8,1011,West,18,3
2017-07-01,8,1012,North,47,3
2017-07-01,8,1013,South,23,3
2017-07-01,8,1014,East,20,3
2017-07-01,8,1015,West,18,3
2017-07-01,8,1016,North,47,3
2017-07-01,8,1017,South,23,3
2017-07-01,8,1018,East,20,3
2017-07-01,8,1019,West,18,3
2017-07-01,8,1020,North,47,3
2017-07-01,8,1021,South,23,3
2017-07-01,8,1022,East,20,3
2017-07-01,8,1023,West,18,3
2017-07-01,8,1024,North,47,3
2017-07-01,8,1025,South,23,3
2017-07-01,8,1026,East,20,3
2017-07-01,8,1027,West,18,3
2017-07-01,8,1028,North,47,3
2017-07-01,8,1029,South,23,3
2017-07-01,8,1030,East,20,3
2017-07-01,8,1031,West,18,3
2017-07-01,8,1032,North,47,3
2017-07-01,8,1033,South,23,3
2017-07-01,8,1034,East,20,3
2017-07-01,8,1035,West,18,3
2017-07-01,8,1036,North,47,3
2017-07-01,8,1037,South,23,3
2017-07-01,8,1038,East,20,3
2017-07-01,8,1039,West,18,3
2017-07-01,8,1040,North,47,3
2017-07-01,8,1041,South,23,3
2017-07-01,8,1042,East,20,3
2017-07-01,8,1043,West,18,3
2017-07-01,8,1044,North,47,3
2017-07-01,8,1045,South,23,3
2017-07-01,8,1046,East,20,3
2017-07-01,8,1047,West,18,3
2017-07-01,8,1048,North,47,3
2017-07-01,8,1049,South,23,3
2017-07-01,8,1050,East,20,3
2017-07-01,8,1051,West,18,3
2017-07-01,8,1052,North,47,3
2017-07-01,8,1053,South,23,3
2017-07-01,8,1054,East,20,3
2017-07-01,8,1055,West,18,3
2017-07-01,8,1056,North,47,3
2017-07-01,8,1057,South,23,3
2017-07-01,8,1058,East,20,3
2017-07-01,8,1059,West,18,3
2017-07-01,8,1060,North,47,3
2017-07-01,8,1061,South,23,3
2017-07-01,8,1062,East,20,3
2017-07-01,8,1063,West,18,3
2017-07-01,8,1064,North,47,3
2017-07-01,8,1065,South,23,3
2017-07-01,8,1066,East,20,3
2017-07-01,8,1067,West,18,3
2017-07-01,8,1068,North,47,3
2017-07-01,8,1069,South,23,3
2017-07-01,8,1070,East,20,3
2017-07-01,8,1071,West,18,3
2017-07-01,8,1072,North,47,3
2017-07-01,8,1073,South,23,3
2017-07-01,8,1074,East,20,3
2017-07-01,8,1075,West,18,3
2017-07-01,8,1076,North,47,3
2017-07-01,8,1077,South,23,3
2017-07-01,8,1078,East,20,3
2017-07-01,8,1079,West,18,3
2017-07-01,9,1080,North,46,3
2017-07-01,9,1081,South,23,3
2017-07-01,9,1082,East,22,3
2017-07-01,9,1083,West,17,3
2017-07-01,9,1084,North,46,3
2017-07-01,9,1085,South,23,3
2017-07-01,9,1086,East,22,3
2017-07-01,9,1087,West,17,3
2017-07-01,9,1088,North,46,3
2017-07-01,9,1089,South,23,3
2017-07-01,9,1090,East,22,3
2017-07-01,9,1091,West,17,3
2017-07-01,9,1092,North,46,3
2017-07-01,9,1093,South,23,3
2017-07-01,9,1094,East,22,3
2017-07-01,9,1095,West,17,3
2017-07-01,9,1096,North,46,3
2017-07-01,9,1097,South,23,3
2017-07-01,9,1098,East,22,3
2017-07-01,9,1099,West,17,3
2017-07-01,9,1100,North,46,3
2017-07-01,9,1101,South,23,3
2017-07-01,9,1102,East,22,3
2017-07-01,9,1103,West,17,3
2017-07-01,9,1104,North,46,3
2017-07-01,9,1105,South,23,3
2017-07-01,9,1106,East,22,3
2017-07-01,9,1107,West,17,3
2017-07-01,9,1108,North,46,3
2017-07-01,9,1109,South,23,3
2017-07-01,9,1110,East,22,3
2017-07-01,9,1111,West,17,3
2017-07-01,9,1112,North,46,3
2017-07-01,9,1113,South,23,3
2017-07-01,9,1114,East,22,3
2017-07-01,9,1115,West,17,3
2017-07-01,9,1116,North,46,3
2017-07-01,9,1117,South,23,3
2017-07-01,9,1118,East,22,3
2017-07-01,9,1119,West,17,3
2017-07-01,9,1120,North,46,3
2017-07-01,9,1121,South,23,3
2017-07-01,9,1122,East,22,3
2017-07-01,9,1123,West,17,3
2017-07-01,9,1124,North,46,3
2017-07-01,9,1125,South,23,3
2017-07-01,9,1126,East,22,3
2017-07-01,9,1127,West,17,3
2017-07-01,9,1128,North,46,3
2017-07-01,9,1129,South,23,3
2017-07-01,9,1130,East,22,3
2017-07-01,9,1131,West,17,3
2017-07-01,9,1132,North,46,3
2017-07-01,9,1133,South,23,3
2017-07-01,9,1134,East,22,3
2017-07-01,9,1135,West,17,3
2017-07-01,9,1136,North,46,3
2017-07-01,9,1137,South,23,3
2017-07-01,9,1138,East,22,3
2017-07-01,9,1139,West,17,3
2017-07-01,9,1140,North,46,3
2017-07-01,9,1141,South,23,3
2017-07-01,9,1142,East,22,3
2017-07-01,9,1143,West,17,3
2017-07-01,9,1144,North,46,3
2017-07-01,9,1145,South,23,3
2017-07-01,9,1146,East,22,3
2017-07-01,9,1147,West,17,3
2017-07-01,9,1148,North,46,3
2017-07-01,9,1149,South,23,3
2017-07-01,9,1150,East,22,3
2017-07-01,9,1151,West,17,3
2017-07-01,9,1152,North,46,3
2017-07-01,9,1153,South,23,3
2017-07-01,9,1154,East,22,3
2017-07-01,9,1155,West,17,3
2017-07-01,9,1156,North,46,3
2017-07-01,9,1157,South,23,3
2017-07-01,9,1158,East,22,3
2017-07-01,9,1159,West,17,3
2017-07-01,9,1160,North,46,3
2017-07-01,9,1161,South,23,3
2017-07-01,9,1162,East,22,3
2017-07-01,9,1163,West,17,3
2017-07-01,9,1164,North,46,3
2017-07-01,9,1165,South,23,3
2017-07-01,9,1166,East,22,3
2017-07-01,9,1167,West,17,3
2017-07-01,9,1168,North,46,3
2017-07-01,9,1169,South,23,3
2017-07-01,9,1170,East,22,3
2017-07-01,9,1171,West,17,3
2017-07-01,9,1172,North,46,3
2017-07-01,9,1173,South,23,3
2017-07-01,9,1174,East,22,3
2017-07-01,9,1175,West,17,3
2017-07-01,9,1176,North,46,3
2017-07-01,9,1177,South,23,3
2017-07-01,9,1178,East,22,3
2017-07-01,9,1179,West,17,3
2017-07-01,9,1180,North,46,3
2017-07-01,9,1181,South,23,3
2017-07-01,9,1182,East,22,3
2017-07-01,9,1183,West,17,3
2017-07-01,9,1184,North,46,3
2017-07-01,9,1185,South,23,3
2017-07-01,9,1186,East,22,3
2017-07-01,9,1187,West,17,3
2017-07-01,9,1188,North,46,3
2017-07-01,9,1189,South,23,3
2017-07-01,9,1190,East,22,3
2017-07-01,9,1191,West,17,3
2017-07-01,9,1192,North,46,3
2017-07-01,9,1193,South,23,3
2017-07-01,9,1194,East,22,3
2017-07-01,9,1195,West,17,3
2017-07-01,9,1196,North,46,3
2017-07-01,9,1197,South,23,3
2017-07-01,9,1198,East,22,3
2017-07-01,9,1199,West,17,3
2017-07-01,10,1200,North,47,3
2017-07-01,10,1201,South,22,3
2017-07-01,10,1202,East,22,3
2017-07-01,10,1203,West,17,3
2017-07-01,10,1204,North,47,3
2017-07-01,10,1205,South,22,3
2017-07-01,10,1206,East,22,3
2017-07-01,10,1207,West,17,3
2017-07-01,10,1208,North,47,3
2017-07-01,10,1209,South,22,3
2017-07-01,10,1210,East,22,3
2017-07-01,10,1211,West,17,3
2017-07-01,10,1212,North,47,3
2017-07-01,10,1213,South,22,3
2017-07-01,10,1214,East,22,3
2017-07-01,10,1215,West,17,3
2017-07-01,10,1216,North,47,3
2017-07-01,10,1217,South,22,3
2017-07-01,10,1218,East,22,3
2017-07-01,10,1219,West,17,3
2017-07-01,10,1220,North,47,3
2017-07-01,10,1221,South,22,3
2017-07-01,10,1222,East,22,3
2017-07-01,10,1223,West,17,3
2017-07-01,10,1224,North,47,3
2017-07-01,10,1225,South,22,3
2017-07-01,10,1226,East,22,3
2017-07-01,10,1227,West,17,3
2017-07-01,10,1228,North,47,3
2017-07-01,10,1229,South,22,3
2017-07-01,10,1230,East,22,3
2017-07-01,10,1231,West,17,3
2017-07-01,10,1232,North,47,3
2017-07-01,10,1233,South,22,3
2017-07-01,10,1234,East,22,3
2017-07-01,10,1235,West,17,3
2017-07-01,10,1236,North,47,3
2017-07-01,10,1237,South,22,3
2017-07-01,10,1238,East,22,3
2017-07-01,10,1239,West,17,3
2017-07-01,10,1240,North,47,3
2017-07-01,10,1241,South,22,3
2017-07-01,10,1242,East,22,3
2017-07-01,10,1243,West,17,3
2017-07-01,10,1244,North,47,3
2017-07-01,10,1245,South,22,3
2017-07-01,10,1246,East,22,3
2017-07-01,10,1247,West,17,3
2017-07-01,10,1248,North,47,3
2017-07-01,10,1249,South,22,3
2017-07-01,10,1250,East,22,3
2017-07-01,10,1251,West,17,3
2017-07-01,10,1252,North,47,3
2017-07-01,10,1253,South,22,3
2017-07-01,10,1254,East,22,3
2017-07-01,10,1255,West,17,3
2017-07-01,10,1256,North,47,3
2017-07-01,10,1257,South,22,3
2017-07-01,10,1258,East,22,3
2017-07-01,10,1259,West,17,3
2017-07-01,10,1260,North,47,3
2017-07-01,10,1261,South,22,3
2017-07-01,10,1262,East,22,3
2017-07-01,10,1263,West,17,3
2017-07-01,10,1264,North,47,3
2017-07-01,10,1265,South,22,3
2017-07-01,10,1266,East,22,3
2017-07-01,10,1267,West,17,3
2017-07-01,10,1268,North,47,3
2017-07-01,10,1269,South,22,3
2017-07-01,10,1270,East,22,3
2017-07-01,10,1271,West,17,3
2017-07-01,10,1272,North,47,3
2017-07-01,10,1273,South,22,3
2017-07-01,10,1274,East,22,3
2017-07-01,10,1275,West,17,3
2017-07-01,10,1276,North,47,3
2017-07-01,10,1277,South,22,3
2017-07-01,10,1278,East,22,3
2017-07-01,10,1279,West,17,3
2017-07-01,10,1280,North,47,3
2017-07-01,10,1281,South,22,3
2017-07-01,10,1282,East,22,3
2017-07-01,10,1283,West,17,3
2017-07-01,10,1284,North,47,3
2017-07-01,10,1285,South,22,3
2017-07-01,10,1286,East,22,3
2017-07-01,10,1287,West,17,3
2017-07-01,10,1288,North,47,3
2017-07-01,10,1289,South,22,3
2017-07-01,10,1290,East,22,3
2017-07-01,10,1291,West,17,3
2017-07-01,10,1292,North,47,3
2017-07-01,10,1293,South,22,3
2017-07-01,10,1294,East,22,3
2017-07-01,10,1295,West,17,3
2017-07-01,10,1296,North,47,3
2017-07-01,10,1297,South,22,3
2017-07-01,10,1298,East,22,3
2017-07-01,10,1299,West,17,3
2017-07-01,10,1300,North,47,3
2017-07-01,10,1301,South,22,3
2017-07-01,10,1302,East,22,3
2017-07-01,10,1303,West,17,3
2017-07-01,10,1304,North,47,3
2017-07-01,10,1305,South,22,3
2017-07-01,10,1306,East,22,3
2017-07-01,10,1307,West,17,3
2017-07-01,10,1308,North,47,3
2017-07-01,10,1309,South,22,3
2017-07-01,10,1310,East,22,3
2017-07-01,10,1311,West,17,3
2017-07-01,10,1312,North,47,3
2017-07-01,10,1313,South,22,3
2017-07-01,10,1314,East,22,3
2017-07-01,10,1315,West,17,3
2017-07-01,10,1316,North,47,3
2017-07-01,10,1317,South,22,3
2017-07-01,10,1318,East,22,3
2017-07-01,10,1319,West,17,3
2017-07-01,11,1320,North,48,3
2017-07-01,11,1321,South,22,3
2017-07-01,11,1322,East,20,3
2017-07-01,11,1323,West,18,3
2017-07-01,11,1324,North,48,3
2017-07-01,11,1325,South,22,3
2017-07-01,11,1326,East,20,3
2017-07-01,11,1327,West,18,3
2017-07-01,11,1328,North,48,3
2017-07-01,11,1329,South,22,3
2017-07-01,11,1330,East,20,3
2017-07-01,11,1331,West,18,3
2017-07-01,11,1332,North,48,3
2017-07-01,11,1333,South,22,3
2017-07-01,11,1334,East,20,3
2017-07-01,11,1335,West,18,3
2017-07-01,11,1336,North,48,3
2017-07-01,11,1337,South,22,3
2017-07-01,11,1338,East,20,3
2017-07-01,11,1339,West,18,3
2017-07-01,11,1340,North,48,3
2017-07-01,11,1341,South,22,3
2017-07-01,11,1342,East,20,3
2017-07-01,11,1343,West,18,3
2017-07-01,11,1344,North,48,3
2017-07-01,11,1345,South,22,3
2017-07-01,11,1346,East,20,3
2017-07-01,11,1347,West,18,3
2017-07-01,11,1348,North,48,3
2017-07-01,11,1349,South,22,3
2017-07-01,11,1350,East,20,3
2017-07-01,11,1351,West,18,3
2017-07-01,11,1352,North,48,3
2017-07-01,11,1353,South,22,3
2017-07-01,11,1354,East,20,3
2017-07-01,11,1355,West,18,3
2017-07-01,11,1356,North,48,3
2017-07-01,11,1357,South,22,3
2017-07-01,11,1358,East,20,3
2017-07-01,11,1359,West,18,3
2017-07-01,11,1360,North,48,3
2017-07-01,11,1361,South,22,3
2017-07-01,11,1362,East,20,3
2017-07-01,11,1363,West,18,3
2017-07-01,11,1364,North,48,3
2017-07-01,11,1365,South,22,3
2017-07-01,11,1366,East,20,3
2017-07-01,11,1367,West,18,3
2017-07-01,11,1368,North,48,3
2017-07-01,11,1369,South,22,3
2017-07-01,11,1370,East,20,3
2017-07-01,11,1371,West,18,3
2017-07-01,11,1372,North,48,3
2017-07-01,11,1373,South,22,3
2017-07-01,11,1374,East,20,3
2017-07-01,11,1375,West,18,3
2017-07-01,11,1376,North,48,3
2017-07-01,11,1377,South,22,3
2017-07-01,11,1378,East,20,3
2017-07-01,11,1379,West,18,3
2017-07-01,11,1380,North,48,3
2017-07-01,11,1381,South,22,3
2017-07-01,11,1382,East,20,3
2017-07-01,11,1383,West,18,3
2017-07-01,11,1384,North,48,3
2017-07-01,11,1385,South,22,3
2017-07-01,11,1386,East,20,3
2017-07-01,11,1387,West,18,3
2017-07-01,11,1388,North,48,3
2017-07-01,11,1389,South,22,3
2017-07-01,11,1390,East,20,3
2017-07-01,11,1391,West,18,3
2017-07-01,11,1392,North,48,3
2017-07-01,11,1393,South,22,3
2017-07-01,11,1394,East,20,3
2017-07-01,11,1395,West,18,3
2017-07-01,11,1396,North,48,3
2017-07-01,11,1397,South,22,3
2017-07-01,11,1398,East,20,3
2017-07-01,11,1399,West,18,3
2017-07-01,11,1400,North,48,3
2017-07-01,11,1401,South,22,3
2017-07-01,11,1402,East,20,3
2017-07-01,11,1403,West,18,3
2017-07-01,11,1404,North,48,3
2017-07-01,11,1405,South,22,3
2017-07-01,11,1406,East,20,3
2017-07-01,11,1407,West,18,3
2017-07-01,11,1408,North,48,3
2017-07-01,11,1409,South,22,3
2017-07-01,11,1410,East,20,3
2017-07-01,11,1411,West,18,3
2017-07-01,11,1412,North,48,3
2017-07-01,11,1413,South,22,3
2017-07-01,11,1414,East,20,3
2017-07-01,11,1415,West,18,3
2017-07-01,11,1416,North,48,3
2017-07-01,11,1417,South,22,3
2017-07-01,11,1418,East,20,3
2017-07-01,11,1419,West,18,3
2017-07-01,11,1420,North,48,3
2017-07-01,11,1421,South,22,3
2017-07-01,11,1422,East,20,3
2017-07-01,11,1423,West,18,3
2017-07-01,11,1424,North,48,3
2017-07-01,11,1425,South,22,3
2017-07-01,11,1426,East,20,3
2017-07-01,11,1427,West,18,3
2017-07-01,11,1428,North,48,3
2017-07-01,11,1429,South,22,3
2017-07-01,11,1430,East,20,3
2017-07-01,11,1431,West,18,3
2017-07-01,11,1432,North,48,3
2017-07-01,11,1433,South,22,3
2017-07-01,11,1434,East,20,3
2017-07-01,11,1435,West,18,3
2017-07-01,11,1436,North,48,3
2017-07-01,11,1437,South,22,3
2017-07-01,11,1438,East,20,3
2017-07-01,11,1439,West,18,3
2017-07-01,12,1440,North,46,3
2017-07-01,12,1441,South,22,3
2017-07-01,12,1442,East,22,3
2017-07-01,12,1443,West,18,3
2017-07-01,12,1444,North,46,3
2017-07-01,12,1445,South,22,3
2017-07-01,12,1446,East,22,3
2017-07-01,12,1447,West,18,3
2017-07-01,12,1448,North,46,3
2017-07-01,12,1449,South,22,3
2017-07-01,12,1450,East,22,3
2017-07-01,12,1451,West,18,3
2017-07-01,12,1452,North,46,3
2017-07-01,12,1453,South,22,3
2017-07-01,12,1454,East,22,3
2017-07-01,12,1455,West,18,3
2017-07-01,12,1456,North,46,3
2017-07-01,12,1457,South,22,3
2017-07-01,12,1458,East,22,3
2017-07-01,12,1459,West,18,3
2017-07-01,12,1460,North,46,3
2017-07-01,12,1461,South,22,3
2017-07-01,12,1462,East,22,3
2017-07-01,12,1463,West,18,3
2017-07-01,12,1464,North,46,3
2017-07-01,12,1465,South,22,3
2017-07-01,12,1466,East,22,3
2017-07-01,12,1467,West,18,3
2017-07-01,12,1468,North,46,3
2017-07-01,12,1469,South,22,3
2017-07-01,12,1470,East,22,3
2017-07-01,12,1471,West,18,3
2017-07-01,12,1472,North,46,3
2017-07-01,12,1473,South,22,3
2017-07-01,12,1474,East,22,3
2017-07-01,12,1475,West,18,3
2017-07-01,12,1476,North,46,3
2017-07-01,12,1477,South,22,3
2017-07-01,12,1478,East,22,3
2017-07-01,12,1479,West,18,3
2017-07-01,12,1480,North,46,3
2017-07-01,12,1481,South,22,3
2017-07-01,12,1482,East,22,3
2017-07-01,12,1483,West,18,3
2017-07-01,12,1484,North,46,3
2017-07-01,12,1485,South,22,3
2017-07-01,12,1486,East,22,3
2017-07-01,12,1487,West,18,3
2017-07-01,12,1488,North,46,3
2017-07-01,12,1489,South,22,3
2017-07-01,12,1490,East,22,3
2017-07-01,12,1491,West,18,3
2017-07-01,12,1492,North,46,3
2017-07-01,12,1493,South,22,3
2017-07-01,12,1494,East,22,3
2017-07-01,12,1495,West,18,3
2017-07-01,12,1496,North,46,3
2017-07-01,12,1497,South,22,3
2017-07-01,12,1498,East,22,3
2017-07-01,12,1499,West,18,3
2017-07-01,12,1500,North,46,3
2017-07-01,12,1501,South,22,3
2017-07-01,12,1502,East,22,3
2017-07-01,12,1503,West,18,3
2017-07-01,12,1504,North,46,3
2017-07-01,12,1505,South,22,3
2017-07-01,12,1506,East,22,3
2017-07-01,12,1507,West,18,3
2017-07-01,12,1508,North,46,3
2017-07-01,12,1509,South,22,3
2017-07-01,12,1510,East,22,3
2017-07-01,12,1511,West,18,3
2017-07-01,12,1512,North,46,3
2017-07-01,12,1513,South,22,3
2017-07-01,12,1514,East,22,3
2017-07-01,12,1515,West,18,3
2017-07-01,12,1516,North,46,3
2017-07-01,12,1517,South,22,3
2017-07-01,12,1518,East,22,3
2017-07-01,12,1519,West,18,3
2017-07-01,12,1520,North,46,3
2017-07-01,12,1521,South,22,3
2017-07-01,12,1522,East,22,3
2017-07-01,12,1523,West,18,3
2017-07-01,12,1524,North,46,3
2017-07-01,12,1525,South,22,3
2017-07-01,12,1526,East,22,3
2017-07-01,12,1527,West,18,3
2017-07-01,12,1528,North,46,3
2017-07-01,12,1529,South,22,3
2017-07-01,12,1530,East,22,3
2017-07-01,12,1531,West,18,3
2017-07-01,12,1532,North,46,3
2017-07-01,12,1533,South,22,3
2017-07-01,12,1534,East,22,3
2017-07-01,12,1535,West,18,3
2017-07-01,12,1536,North,46,3
2017-07-01,12,1537,South,22,3
2017-07-01,12,1538,East,22,3
2017-07-01,12,1539,West,18,3
2017-07-01,12,1540,North,46,3
2017-07-01,12,1541,South,22,3
2017-07-01,12,1542,East,22,3
2017-07-01,12,1543,West,18,3
2017-07-01,12,1544,North,46,3
2017-07-01,12,1545,South,22,3
2017-07-01,12,1546,East,22,3
2017-07-01,12,1547,West,18,3
2017-07-01,12,1548,North,46,3
2017-07-01,12,1549,South,22,3
2017-07-01,12,1550,East,22,3
2017-07-01,12,1551,West,18,3
2017-07-01,12,1552,North,46,3
2017-07-01,12,1553,South,22,3
2017-07-01,12,1554,East,22,3
2017-07-01,12,1555,West,18,3
2017-07-01,12,1556,North,46,3
2017-07-01,12,1557,South,22,3
2017-07-01,12,1558,East,22,3
2017-07-01,12,1559,West,18,3
2017-07-01,13,1560,North,46,3
2017-07-01,13,1561,South,23,3
2017-07-01,13,1562,East,21,3
2017-07-01,13,1563,West,18,3
2017-07-01,13,1564,North,46,3
2017-07-01,13,1565,South,23,3
2017-07-01,13,1566,East,21,3
2017-07-01,13,1567,West,18,3
2017-07-01,13,1568,North,46,3
2017-07-01,13,1569,South,23,3
2017-07-01,13,1570,East,21,3
2017-07-01,13,1571,West,18,3
2017-07-01,13,1572,North,46,3
2017-07-01,13,1573,South,23,3
2017-07-01,13,1574,East,21,3
2017-07-01,13,1575,West,18,3
2017-07-01,13,1576,North,46,3
2017-07-01,13,1577,South,23,3
2017-07-01,13,1578,East,21,3
2017-07-01,13,1579,West,18,3
2017-07-01,13,1580,North,46,3
2017-07-01,13,1581,South,23,3
2017-07-01,13,1582,East,21,3
2017-07-01,13,1583,West,18,3
2017-07-01,13,1584,North,46,3
2017-07-01,13,1585,South,23,3
2017-07-01,13,1586,East,21,3
2017-07-01,13,1587,West,18,3
2017-07-01,13,1588,North,46,3
2017-07-01,13,1589,South,23,3
2017-07-01,13,1590,East,21,3
2017-07-01,13,1591,West,18,3
2017-07-01,13,1592,North,46,3
2017-07-01,13,1593,South,23,3
2017-07-01,13,1594,East,21,3
2017-07-01,13,1595,West,18,3
2017-07-01,13,1596,North,46,3
2017-07-01,13,1597,South,23,3
2017-07-01,13,1598,East,21,3
2017-07-01,13,1599,West,18,3
2017-07-01,13,1600,North,46,3
2017-07-01,13,1601,South,23,3
